timeStamp,*.*..www00...www.denominator,us-east-1.*..cloudfront00...cloudfront.monolith,us-east-1.*..webserver-elb00...webserver-elb.elb,us-east-1.zoneA..webserver09...webserver.monolith,us-east-1.*..appserver-elb00...appserver-elb.elb,us-east-1.zoneB..appserver04...appserver.monolith,us-east-1.zoneB..rdsmysql01...rdsmysql.store,us-east-1.*..content-s300...content-s3.store,us-east-1.zoneB..webserver10...webserver.monolith,us-east-1.zoneA..rdsmysql00...rdsmysql.store,us-east-1.zoneB..webserver01...webserver.monolith,us-east-1.zoneA..appserver03...appserver.monolith,us-east-1.zoneA..webserver06...webserver.monolith,us-east-1.zoneC..appserver02...appserver.monolith,us-east-1.zoneB..webserver07...webserver.monolith,us-east-1.zoneA..webserver00...webserver.monolith,us-east-1.zoneA..webserver03...webserver.monolith,us-east-1.zoneA..appserver00...appserver.monolith,us-east-1.zoneB..appserver01...appserver.monolith,us-east-1.zoneC..webserver11...webserver.monolith,us-east-1.zoneB..webserver04...webserver.monolith,us-east-1.zoneC..appserver05...appserver.monolith,us-east-1.zoneC..webserver08...webserver.monolith,us-east-1.zoneC..webserver02...webserver.monolith,us-east-1.zoneC..webserver05...webserver.monolith,tag
2666,0.0755,0.027,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,25.1905,25.1495,33.491,0,0.055,0,0.005,0.01,0,0.005,0,0,0.083,0,0,0,0,0.02,0,0,0.079,0.021,0,0,0,1
2668,0.126,0.073666667,0.123,0,0.052,0,0,0.011,0,0.005,0,0,0,0,0,0,0,0,0.021,0,0.083,0,0,0,0,0
2669,0.116666667,0.069,0.116,0.081,0.0525,0,0.0075,0.0135,0,0,0,0,0,0,0,0.078,0,0,0.02,0,0,0.025,0,0,0,0
2670,0.082,0.032,0,0,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,0.1194,0.062,0.114,0,0.056,0,0.01,0.012333333,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.025,0,0,0,0
2672,0.125,0.08675,0.1125,0,0.0505,0,0.006,0.01,0,0,0,0,0.083,0.018,0.073,0,0,0,0,0,0,0,0,0,0,0
2673,0.1405,0.092,0.116,0,0.049,0,0.005,0.008,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0
2674,75.281,75.2395,75.198,0,75.1395,0,0,0,0,0.01,0,0,0,0,0,0.084,0,0.025,0,0,0,0,0,0,150.249,1
2675,0.168666667,0.116333333,0.117,0,0.0565,0,0.008,0.013,0,0,0.084,0,0.085,0,0,0,0,0.022,0,0,0,0.029,0,0,0,0
2676,0.14875,0.101,0.138,0,0.0565,0,0.006,0.0125,0,0.013,0,0,0,0.024,0,0.088,0.094,0,0,0,0,0,0,0,0,0
2677,0.10475,0.05625,0.112,0,0.053,0,0.005,0.008666667,0,0.017,0,0,0,0,0,0,0,0,0.047,0,0.08,0.019,0,0,0,0
2678,0.173,0.118333333,0.1195,0,0.056,0,0.01,0.013,0,0.01,0,0,0,0.026,0.084,0,0,0.027,0,0,0,0,0.083,0,0,0
2679,0.182,0.1362,0.1315,0,0.06,0.022,0.006,0.008,0,0.006666667,0.101,0.025,0,0,0,0.091,0,0.018,0,0.1,0.09,0.021,0,0,0,0
2680,0.11375,0.066,0.135,0,0.06,0,0.009,0.014333333,0,0,0.098,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0
2681,0.15,0.106333333,0.1105,0,0.0535,0,0.005,0.008,0.071,0.009,0,0,0,0,0,0,0,0,0.021,0,0,0.021,0,0.086,0,0
2682,0.188,0.152,0.117,0,0.047,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0.014,0.072,0,0,0,0,0,0
2683,0.1508,0.09625,0.12,0.079,0.0565,0,0.0115,0.0145,0.088,0,0,0,0,0,0,0,0,0.025,0.03,0,0,0,0,0,0,0
2684,33.50566667,25.1335,50.2075,0,50.1465,0,0,0.0095,0,0.009,0,0,0,0.019,0,0,0,100.207,0,0,0,0,0,0.072,100.265,1
2685,0.063,0.022666667,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,8.284,8.2342,13.67366667,0,13.612,20.3355,0.005,0.006,0,0.033,0,0.02,40.416,0,0,0,0,0,0,0.427,0,0,0,0,0.082,0
2687,0.211333333,0.166,0.124,0,0.060333333,0,0,0,0,0.008,0,0.026,0.088,0.026,0.099,0,0,0.024,0,0.081,0,0,0,0,0,0
2688,0.13975,0.09225,0.1195,0,0.0595,0,0.007,0.0075,0,0,0,0,0,0.019,0,0.084,0,0,0.025,0,0,0,0,0,0.091,0
2689,0.115,0.071333333,0.117,0,0.052,0.022,0,0.0175,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0,0,0
2690,0.156666667,0.108666667,0.1125,0,0.05,0,0.005,0.013,0,0,0,0,0,0,0.085,0,0.081,0.019,0,0,0,0.02,0,0,0,0
2691,0.113333333,0.071,0.12,0,0.051,0,0,0.014,0,0.005,0,0.02,0,0,0,0,0.083,0,0,0,0,0,0,0,0,0
2692,0.116333333,0.073333333,0.115,0,0.051,0.024,0.008,0.015,0,0,0,0,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,0.138,0.096333333,0.1055,0,0.0445,0.018,0,0.005,0.074,0.0045,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0.069,0,0
2694,0.3898,0.2298,0.2365,0,0.05925,0.042,0.010333333,0.005,0.09,0.005,0.064,0,0,0.014,0,0.077,0,0.022,0.02,0,0,0,0.136,0,0,0
2695,0.165,0.117333333,0.119,0,0.053,0,0.0065,0.012,0,0,0,0,0,0,0,0,0,0,0,0.092,0,0.0195,0.079,0,0,0
2696,25.2335,25.174,33.51833333,0,33.449,0,0.005,0.013,0,0.006,0,0,50.1765,0.021,0,0,0,0,0,0,0.101,0.02,0,0,0,1
2697,0.142,0.098,0.115,0,0.050333333,0.026,0.005,0.006,0,0.008,0,0.02,0,0,0,0.083,0,0,0,0.082,0,0.014,0,0,0.072,0
2698,0.078,0.028333333,0,0,0,0,0.005,0.009,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0
2699,0.1875,0.147,0.115,0,0.051,0.019,0.005,0,0,0.005,0.082,0,0,0,0,0,0,0,0.014,0,0,0,0.078,0,0,0
2700,0.1355,0.0905,0.1165,0,0.053,0,0.008,0.0125,0,0.006,0,0.024,0.086,0,0,0,0,0,0,0,0,0.02,0,0,0.084,0
2701,0.1555,0.1018,0.122,0,0.051666667,0.0185,0,0.012,0,0.005,0,0.02,0,0,0,0,0.092,0,0,0,0.08,0,0.098,0,0,0
2702,0.1925,0.15,0.118333333,0,0.054333333,0,0.005,0,0,0.005,0,0.022,0.0875,0,0,0,0,0,0.022,0,0,0.02,0,0.081,0,0
2703,0.112666667,0.066,0.103,0,0.052,0,0.004,0.0145,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0.073,0,0,0
2704,0.125,0.0816,0.131,0,0.062,0.022,0.0115,0.011,0,0,0,0,0.08,0.029,0.096,0,0,0,0,0,0,0,0,0,0,0
2705,0.1848,0.1452,0.111,0.0655,0.0516,0.02,0.00825,0,0,0.004,0,0,0,0.012,0.091,0,0,0.023,0,0,0.082,0.021,0,0,0,0
2706,36.4112,36.3702,0.107,0,0.0505,0,0.011,0.016,0,0,0,0,0,0.026,0,0,0,0.024,0,0,0.074,0,0,0,0.079,1
2707,37.23633333,37.19266667,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,0.10475,0.06325,0.4708,0,0.2354,0,0.02675,0.01,0,0.019,0,0.033,0,0.081,0,0,0.5015,0.022,0.099,0.098,0,0,0.308,0,0.434,0
2709,0.1852,0.13425,0.129333333,0,0.06,0,0.008,0.007,0,0.01,0,0,0,0.0255,0.122,0,0,0.022,0,0,0,0,0.086,0,0.084,0
2710,0.1755,0.13,0.121,0,0.0555,0.019,0.008,0.016,0,0.006,0,0,0.085,0,0,0,0,0.03,0,0,0.088,0.0205,0,0.089,0,0
2711,0.143,0.096,0.125,0,0.055,0,0,0.014,0,0.01,0,0,0,0,0,0,0,0,0.027,0,0.083,0,0,0,0,0
2712,0.0674,0.0232,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,0.10675,0.0605,0.122,0,0.053,0,0,0.010666667,0,0.01,0.083,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0
2714,0.1144,0.074,0.1135,0.087,0.053,0,0.009,0.007666667,0,0.005,0,0.023,0,0,0,0,0,0.019,0,0,0,0,0,0.078,0,0
2715,0.111666667,0.067,0.115,0,0.055,0,0,0.011,0,0.005,0,0,0.081,0.02,0,0,0,0,0,0,0,0,0,0,0,0
2716,0.1262,0.0784,0.123,0,0.055,0,0,0.007333333,0,0.0055,0,0,0,0,0,0.083,0,0.017,0.021,0,0.093,0,0,0,0,0
2717,0.08,0.032,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,0.174,0.139,0.112,0,0.047,0.021,0,0,0,0.008,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0
2719,0.0755,0.029,0,0,0,0,0,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,75.28375,75.23025,100.2436667,0,100.1406667,0.027,0,0.006,0,0.0125,0,0,0,0.031,0,0.103,0,0,0,300.334,0,0,0.097,0,0,1
2721,62.73775,62.69725,83.56033333,0,83.48133333,0,0.005,0.006,250.393,0.005,0,0.025,0,0,0,0,0,0,0,0.087,0,0.019,0,0.092,0,0
2722,38.2264,38.1772,63.573,0,63.462,0,0.004,0.0075,0,0.005,0,0.019,190.477,0,0.074,0,0.077,0,0,0,0,0.015,0,0,0,0
2723,0.062,0.0215,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,0.113666667,0.070666667,0.118,0,0.05,0,0,0.009,0,0.005,0,0,0,0,0.088,0,0,0,0,0,0,0.02,0,0,0,0
2725,0.115,0.067666667,0.115,0,0.051,0,0.005,0.0125,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0
2726,0.274,0.22225,0.25,0,0.184333333,0,0.01,0.014,0.491,0.008,0,0,0,0,0,0,0,0.0482,0,0,0,0.019,0,0,0.0825,0
2727,0.102,0.0555,0.105,0,0.048,0,0.01,0.009,0,0,0.071,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,136.0525,135.9935,135.889,0,0,0,0,0,130.756,0,0,0,0,0,0,0,0,0,0,0,150.734,0,0,120.741,140.721,1
2729,67.433,67.37333333,100.9985,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.879,110.731,0
2730,36.233,36.139,36.069,0,0,0,0,0,0,0,0,0,0,0,0,30.933,0,0,0,0,0,0,40.903,0,0,0
2731,0.082666667,0.039666667,0,0,0.43025,0.0325,0.009666667,0.023666667,0,0.008,0,0.0475,0,0.098,0,0,0,0,0,0,0,0.019,0,0,0,0
2732,0.075,0.031,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,0.12775,0.068333333,0.117,0,0.051,0,0.011,0.0075,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0
2734,0.078,0.085,0.108,0,0.047,0,0.005,0.009,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0.071,0,0
2735,0.1275,0.08575,0.1145,0,0.053,0,0.004,0.0095,0,0.01,0.082,0,0,0.021,0,0,0.077,0,0,0,0,0,0,0,0,0
2736,0.107666667,0.064666667,0.101,0,0.051,0,0,0.008,0.076,0.009,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0
2737,0.1285,0.08875,0.1205,0,0.047,0,0,0.012,0,0.005,0.086,0,0,0.019,0,0,0,0.019,0,0,0,0,0,0.086,0,0
2738,0.16425,0.1235,0.118666667,0.088,0.053666667,0.025,0.007,0.017,0,0.011,0,0,0,0,0.083,0,0,0.019,0.024,0,0,0,0.08,0,0,0
2739,0.16325,0.1225,0.114333333,0,0.053666667,0,0.01,0.015,0,0.0095,0,0,0,0,0,0,0,0.024333333,0,0.085,0.077,0,0,0,0.079,0
2740,0.166,0.1235,0.120666667,0,0.055666667,0.027,0.0075,0.006,0,0.017,0,0,0,0.021,0,0,0,0,0,0,0.097,0,0.079,0.081,0,0
2741,0.209,0.162,0.1175,0,0.0575,0,0.009,0,0,0.012,0,0,0,0,0,0,0,0.025,0,0,0.081,0.027,0,0.089,0,0
2742,0.10675,0.06025,0.123,0,0.059,0,0.005,0.01,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.087,0,0,0
2743,0.153166667,0.1,0.12,0,0.052666667,0,0.005,0.006,0.101,0.005,0,0,0,0,0,0,0,0.021,0.02,0,0,0.022,0.086,0,0.079,0
2744,0.124666667,0.091,0.1255,0,0.056,0,0.005,0.0085,0,0.008,0,0,0,0,0,0,0,0.0225,0,0,0,0,0,0.088,0.089,0
2745,0.153333333,0.109333333,0.114,0.083,0.053,0,0.005,0.013,0,0.009,0,0.02,0,0,0,0,0,0.024,0,0,0,0,0,0.082,0,0
2746,0.071,0.028,0,0,0,0,0,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,0.1595,0.11875,0.117333333,0,0.056,0,0.009,0.006,0,0.004,0,0.025,0,0.024,0,0.082,0,0,0,0,0,0.021,0.086,0,0,0
2748,0.16625,0.11675,0.116333333,0,0.051,0,0.004,0.015,0.078,0.0055,0,0,0,0,0,0,0.078,0,0.0215,0,0,0.019,0,0.096,0,0
2749,0.0725,0.0285,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,0.144,0.09325,0.1235,0,0.0575,0,0.005,0.012,0,0.017,0,0,0,0.021,0,0.083,0.106,0.036,0,0,0,0,0,0,0,0
2751,20.2014,20.1554,25.152,0.087,0.046333333,0.014,0.005,0.006,0,0.005,0,0,0,0,0.082,0.072,0,0,0,0,0,0.02,0,0,0,1
2752,0.128,0.084,0.106,0,0.049,0,0,0.006,0,0.005,0,0.019,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0
2753,0.1375,0.095,0.12,0,0.057,0.02,0.005,0.009,0,0.005,0.087,0,0,0.021,0.087,0,0,0,0,0,0,0,0,0,0,0
2754,93.65966667,93.58666667,93.55433333,0,93.48466667,0,0,0,0,0.005,0,0,130.214,0,0,0,0,0,0,0,0.088,0.021,150.26,0,0,1
2755,0.108,0.062666667,0.109,0,0.046,0,0,0.0055,0,0.004,0,0,0,0.02,0,0,0,0,0,0,0.082,0,0,0,0,0
2756,0.203,0.155666667,0.122666667,0.086,0.055666667,0,0.004,0,0.083,0.0055,0,0,0,0,0,0,0,0.02,0,0,0,0.0215,0,0,0.083,0
2757,0.17125,0.116,0.1245,0,0.0605,0,0.014,0.012,0,0.005666667,0,0.022,0,0,0,0,0.087,0,0.037,0,0,0.025,0.09,0,0,0
2758,0.107666667,0.08425,0.109,0,0.0505,0.013,0.0075,0.014,0,0,0.066,0,0,0,0,0.082,0,0,0.019,0,0,0,0,0,0,0
2759,0.1695,0.125,0.124333333,0,0.057333333,0.019,0.01,0,0,0.005,0.083,0,0,0.02,0.083,0,0,0,0,0,0,0.025,0,0,0.093,0
2760,0.066666667,0.0325,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,0.064,0.02,0,0,0,0,0,0.0065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2762,15.17175,15.12725,60.393,0,60.271,0,0,0.006666667,0,0,0,0,60.308,60.249,0,0,0,0,0,0,0,0,0,0,0,0
2763,0.134,0.0905,0.117,0,0.057,0,0.011,0.0115,0,0.006,0,0.025,0,0,0,0.086,0,0,0,0,0,0.024,0.08,0,0,0
2764,0.159333333,0.112666667,0.121,0,0.053,0.021,0.006,0.015,0,0.005,0,0,0,0,0.087,0.086,0,0.019,0,0,0,0,0,0,0,0
2765,0.1224,0.0778,0.1235,0.0805,0.0525,0.019,0.005,0.008666667,0,0.005,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0
2766,0.1975,0.1495,0.1185,0,0.051,0.0215,0.005,0,0,0,0,0,0.084,0,0,0,0,0,0,0,0,0,0.094,0,0,0
2767,0.12,0.088,0.1085,0,0.051,0,0.005,0.0115,0,0.005,0,0,0,0,0.083,0,0,0.019,0,0,0,0.02,0,0,0.079,0
2768,0.074,0.026,0,0,0,0,0,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,0.110666667,0.067666667,0.12,0.088,0.051,0,0.004,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0
2770,0.15725,0.11,0.109,0.073,0.049666667,0,0.0075,0.005,0,0.005,0,0,0,0.025,0,0,0.08,0.019,0.02,0,0.079,0,0,0,0,0
2771,20.171,20.1176,50.2175,0,50.145,0,0.005,0.013333333,0,0,0,0,0,0,0,0.085,100.284,0,0,0,0,0.019,0,0,0,1
2772,0.1636,0.1172,0.11,0,0.046,0,0.004666667,0.006,0.074,0.005,0.08,0,0,0.018,0,0,0,0,0,0.082,0,0.017666667,0,0,0.083,0
2773,0.098666667,0.060333333,0.106,0,0.038,0,0.005,0.0075,0,0,0,0.013,0,0,0,0,0,0,0.026,0,0,0,0,0.075,0,0
2774,0.18825,0.135,0.10475,0,0.047,0.016,0.005,0,0.089,0.0045,0,0.02,0.075,0,0,0,0,0,0,0.067,0.07,0.013,0,0,0,0
2775,0.09175,0.04825,0.094,0,0.041,0,0.005,0.006,0,0,0.07,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,0.13125,0.08875,0.1125,0.084,0.054,0.025,0.009,0.0115,0,0.005,0,0,0,0,0.073,0,0,0.021,0,0,0,0,0,0,0,0
2777,0.1255,0.0885,0.107,0,0.052,0.023,0.008,0.013,0,0,0,0,0,0,0,0,0,0,0,0.078,0,0,0,0,0,0
2778,0.184666667,0.143666667,0.109666667,0.075,0.046333333,0.02,0.004,0,0.074,0.007,0,0,0,0.023,0,0,0,0,0.014,0,0,0,0.085,0,0,0
2779,0.25,0.030666667,0,0,0,0,0,0.013666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,0.14225,0.096,0.121,0.088,0.054,0,0.0065,0.012,0.086,0,0,0,0,0.018,0,0,0,0,0.025,0,0,0,0,0,0,0
2781,0.156,0.111333333,0.1135,0,0.049,0,0,0.023,0,0.006,0,0.026,0,0,0,0,0,0.013,0,0,0,0,0,0.062,0.094,0
2782,100.64,100.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2783,30.32133333,30.27866667,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,10.89,10.801,0.4665,0,0.2865,0.072,0.0415,0,0,0,0,0.307,0,0.1005,0,0,0,0,0,0.47,0,0,0.367,0.338,0.342,0
2785,0.1655,0.118,0.164,0,0.073,0,0,0.015,0,0.016,0.104,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0
2786,0.16825,0.12125,0.119333333,0,0.056666667,0.021,0.007,0.01,0,0,0,0,0,0,0,0,0,0.0225,0,0.086,0.083,0,0,0,0,0
2787,0.069,0.028,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,0.1572,0.1,0.1345,0.09,0.056,0.026,0.011,0.0155,0,0.005,0,0,0,0,0,0,0,0,0.021,0.102,0,0,0,0,0,0
2789,0.14425,0.1112,0.118666667,0.092,0.061666667,0,0,0.0115,0.086,0.013333333,0,0.03,0,0,0,0,0,0,0.028,0.092,0,0,0,0,0,0
2790,0.171666667,0.1055,0.141,0,0.07,0,0,0.013,0,0.012,0,0,0,0,0,0,0,0.029,0,0,0.098,0,0,0,0,0
2791,0.1045,0.0774,0.12,0.093,0.057,0,0.0085,0.008666667,0.086,0,0,0,0,0.028,0,0,0,0,0,0,0,0.021,0,0,0,0
2792,0.0945,0.0516,0.127,0,0.058,0.02,0.005,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0
2793,0.1325,0.067666667,0.117,0,0.05,0,0,0.0135,0,0.005,0,0,0,0,0,0,0,0.019,0,0,0.089,0,0,0,0,0
2794,60.1994,60.1408,150.2735,0,150.1875,0,0,0.006666667,150.2345,0.006,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,1
2795,0.084333333,0.031,0,0,0,0,0,0.011666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,0.14375,0.0955,0.1215,0,0.057,0.028,0.011,0.007,0.081,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0.089,0
2797,60.3985,60.349,60.302,0,60.216,0,0.005,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,60.2525,0,0,0
2798,0.1445,0.078666667,0.134,0,0.047,0,0.004,0.014,0,0,0.09,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
2799,0.1465,0.111,0.1215,0,0.057,0,0.005,0.006,0,0.005,0,0.022,0.088,0.019,0.094,0,0,0,0,0,0,0,0,0,0,0
2800,0.1895,0.15,0.119,0.085,0.051,0.015,0.005,0,0.098,0.0115,0,0,0,0,0,0.065,0,0.026,0.02,0,0,0.083666667,0,0.084,0,0
2801,0.086,0.031,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,0.17525,0.1275,0.126666667,0.077,0.060333333,0,0.006,0.012,0,0.005,0,0,0,0,0,0,0,0.021,0.017,0.086,0,0.019,0,0,0.106,0
2803,50.30733333,50.24666667,150.646,0,0,0,0,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.585,0,1
2804,45.4195,45.3715,90.689,0,0,0,0,0.0085,0,0,0,0,0,0,0,0,0,0,0,100.568,0,0,0,80.635,0,0
2805,20.51466667,20.46866667,30.655,40.471,0,0,0,0.019,0,0,0,0,20.702,0,0,0,0,0,0,0,0,0,0,0,0,0
2806,0.075333333,0.024333333,0,0,0.2924,0.33,0.042666667,0.008333333,0,0.009,0,0,0,0,0,0,0,0.139,0.076,0,0,0.2105,0,0,0,0
2807,0.1522,0.1086,0.128333333,0,0.056333333,0,0.0105,0.0165,0,0.005,0.109,0.033,0.089,0,0,0,0,0,0.02,0,0,0,0.091,0,0,0
2808,0.1442,0.1012,0.113333333,0.079,0.052,0,0.007,0.012,0,0.009,0,0,0,0.0225,0,0,0.088,0,0,0.083,0,0.023,0,0,0,0
2809,0.16675,0.108333333,0.1135,0.078,0.05,0.019,0.005,0.011,0,0.004,0,0,0,0.02,0,0,0,0,0,0.083,0,0,0,0,0,0
2810,0.13375,0.0982,0.112666667,0,0.054666667,0,0.01,0.008,0,0.0075,0,0.026,0.082,0,0,0,0,0.021,0,0,0,0.024,0,0,0.0785,0
2811,0.1415,0.09425,0.123,0,0.062,0,0.009,0.0075,0,0.022,0,0,0,0,0.0865,0,0,0,0.03,0,0,0,0,0,0,0
2812,0.1365,0.0855,0.112,0,0.054,0,0,0.007,0,0.009,0,0,0,0,0,0,0.08,0.024,0,0,0,0,0,0,0,0
2813,33.544,33.50166667,50.2105,0,0.055,0,0.006,0.016,0,0,0,0,0,0,0,0,0,0,0,0.094,0,0.021,0,0,0,1
2814,0.152333333,0.104666667,0.113,0,0.055,0.022,0.0065,0.007,0,0,0,0.021,0,0,0,0,0,0,0,0,0.075,0,0,0,0.089,0
2815,0.161666667,0.113666667,0.1255,0,0.052333333,0,0.0065,0.012,0.084,0.006,0,0,0,0.019,0,0,0.097,0,0,0,0.1,0.022,0,0,0,0
2816,0.109666667,0.065666667,0.101,0,0.041,0.018,0,0.0135,0,0.009,0,0,0,0,0.065,0,0,0,0,0,0,0,0,0,0,0
2817,0.0655,0.022,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,0.12625,0.08125,0.107,0,0.0475,0,0.009,0.0085,0,0.009,0,0,0.08,0.024,0,0,0,0,0.018,0.065,0,0,0,0,0,0
2819,0.132,0.084,0.109,0,0.046,0,0,0.007,0,0.004,0,0,0,0,0,0.077,0,0,0.017,0,0,0,0,0,0,0
2820,0.13325,0.067333333,0.13,0,0.061,0,0.005,0.0075,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0.092,0,0,0
2821,0.074,0.0935,0.126,0,0.051,0,0,0.012,0,0.005,0,0,0,0,0,0,0,0,0.022,0.09,0,0,0,0,0,0
2822,0.10325,0.0575,0.12,0,0.054,0,0.005,0.008666667,0.082,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
2823,0.10175,0.06175,0.111,0,0.052,0,0.01,0.014666667,0,0,0,0.024,0,0,0,0,0,0,0,0,0.078,0,0,0,0,0
2824,0.119333333,0.068333333,0.109,0,0.052,0,0.011,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0.078,0
2825,37.781,37.735,37.699,0,37.62425,0.021,0.006666667,0,0,0,0,0,0.088,0.021,0,0,0,0,0.025,0,0,0,0,0,50.17666667,1
2826,25.27225,25.227,33.58466667,0,33.48666667,0.026,0.009,0.007,0,0.005,0.083,0,0.089,0,100.474,0,0,0.02,0,0,0,0,0,0,0,0
2827,16.988,16.944,25.3575,0,25.257,0,0,0.011,0,0.012,0,0,0,0.028,0,0,0,0,0,0,0.092,0,50.561,0,0,0
2828,0.10025,0.05275,0.099,0,0.046,0,0.0155,0.009,0,0,0,0,0,0,0,0,0,0,0.02,0,0.069,0.085666667,0,0,0,0
2829,0.152666667,0.106666667,0.113,0,0.052,0,0,0.014,0,0.005,0,0,0,0.019,0.081,0,0,0,0,0,0.088,0,0,0,0,0
2830,0.12475,0.081,0.097,0,0.0455,0,0.009,0.0095,0,0.009,0,0.024,0,0,0,0.058,0,0,0,0.08,0,0.018,0,0,0,0
2831,0.072,0.022,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,0.16575,0.1185,0.116333333,0,0.050666667,0,0.004666667,0.014,0,0,0,0.019,0.079,0,0,0,0,0.02,0.019,0,0.087,0,0,0.085,0,0
2833,0.182666667,0.137666667,0.108333333,0,0.044,0,0.0045,0,0,0.005,0,0,0,0,0.080666667,0,0,0.013,0.02,0,0,0.02,0,0,0,0
2834,0.117666667,0.071333333,0.112,0,0.046,0,0,0.0155,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.019,0.081,0,0,0
2835,0.1015,0.05625,0.121,0,0.05,0,0.005,0.007,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.088,0,0,0
2836,42.80775,42.75925,56.97166667,0,56.897,85.237,0.005,0.006,0,0,0,0,0.084,0.02,85.366,0,0,0,0,0,0,0,0,0,0,1
2837,5.218,6.888,10.274,0,10.2095,10.177,0.009,0.016,0,0,0.08,0,0,0,0,0,20.399,0,0,0,0,0,0,0,0,0
2838,0.119666667,0.06425,0.119,0,0.057,0,0,0.013666667,0,0.00725,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.084,0,0
2839,0.06,0.021,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,0.149,0.09725,0.126,0,0.0575,0,0,0.0155,0.091,0.009,0,0,0.082,0,0,0,0,0,0,0,0,0.024,0,0,0,0
